상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,floating_pop_2024_high25,floating_pop_2024_high10,estimated_sales_2024_high25,estimated_sales_2024_high10,is_active_25,is_active_10,log_resident_pop_2024,z_resident_pop_2024,log_floating_pop_2024,z_floating_pop_2024,log_estimated_sales_2024,z_estimated_sales_2024,score,상권_코드_명,시군구명,행정동명,lat,lon
3110690,105578,45045384,49015276134,True,False,True,False,False,False,True,False,11.56721476684194,0.9027002545923278,17.623181095039698,1.0757109183010445,24.6153978443278,0.6149797530393625,0.8644636419775783,오류2동버들시장,구로구,오류2동,37.49226782602986,126.84304240142077
3110691,64564,18989683,14903463573,False,False,False,False,False,False,False,False,11.075427747280752,0.5661938222495932,16.759406442312997,0.3242754585818252,23.424859477515305,0.0003273135072018,0.2969321981128734,개봉중학교,구로구,개봉1동,37.50248929853043,126.84449732292445
3110692,45410,21619771,1043322006,False,False,False,False,False,False,False,False,10.723509645430674,0.325393027962539,16.889118824328794,0.4371179495065441,20.765675696860896,-1.3725589734922423,-0.2033493320077197,큰굴다리,구로구,개봉1동,37.499592746371874,126.84627329242561
3110693,15342,2883204,1884628273,False,False,False,False,False,False,False,False,9.638414622945206,-0.4170858099198714,14.874413080578892,-1.315562951669038,21.356996436277473,-1.067271260672481,-0.93330667408713,오류동역 4번,구로구,오류1동,37.49632903233169,126.84628375862003
3110694,152108,50311085,14730431951,True,True,True,True,False,False,True,True,11.932352648094447,1.1525467142306942,17.733736008400296,1.1718874869038565,23.413181391634577,-0.0057018613398664,0.7729107799315615,세곡초등학교,구로구,고척2동,37.50476093992766,126.8473598234075
3110695,121762,39369966,44069917724,True,True,True,False,False,False,True,False,11.709831811425364,1.0002863049660342,17.48851382471789,0.9585579526936864,24.509043248882296,0.5600708871276688,0.8396383815957965,개봉1동주민센터,구로구,고척2동,37.50051418296706,126.85180007192648
3110696,74516,18198414,5740052462,True,False,False,False,False,False,False,False,11.21878256625621,0.6642846964975831,16.716845060342564,0.287249445458751,22.470734187131587,-0.4922695264617941,0.1530882051648466,오류동역 1번,구로구,개봉2동,37.49400790701997,126.85195100997807
3110697,62710,13082746,2289417856,False,False,False,False,False,False,False,False,11.046292149829952,0.5462577207211491,16.386804897233723,0.0001330304208505,21.551563411278455,-0.966820011749746,-0.1401430868692488,개봉3동주민센터,구로구,개봉3동,37.4838247593198,126.85303503725274
3110698,145160,17398547,4776895528,True,True,False,False,False,False,False,False,11.885598750253402,1.1205552489524016,16.671897312426893,0.2481474279224219,22.28705670153167,-0.5870987379834606,0.260534646297121,개웅초등학교(개웅중학교),구로구,개봉3동,37.48845542583426,126.85324160293881
3110699,35576,12442797,9293433790,False,False,False,False,False,False,False,False,10.479454640632904,0.1583978131779646,16.33665253959883,-0.0434967054094534,22.952573943760697,-0.2435047742021904,-0.0428678888112264,덕의초등학교,구로구,고척2동,37.50613698324265,126.85528099634485
3110700,70222,25980709,962434777,False,False,False,False,False,False,False,False,11.159431171680804,0.6236733642567347,17.0728648975477,0.5969667185865236,20.684976858713306,-1.414222257194413,-0.0645273914503848,고척초등학교,구로구,고척1동,37.5019757307267,126.85735290234442
3110701,26338,14240090,18878819213,False,False,False,False,False,False,False,False,10.178806009504449,-0.0473217243975428,16.471571854377125,0.073875524726486,23.6613064540766,0.1224004150675601,0.0496514051321677,고척동성당,구로구,고척2동,37.50544899502514,126.8597579073862
3110702,52870,21305402,5145180675,False,False,False,False,False,False,False,False,10.87561026336876,0.4294682358546478,16.874471260484725,0.424375391205963,22.361326322428283,-0.5487547375381386,0.1016962965074907,개봉초등학교,구로구,개봉3동,37.48854352964026,126.85889825112888
3110703,43498,16124733,47031903368,False,False,False,False,False,False,False,False,10.680493228306789,0.2959589427127054,16.595864924386017,0.1820035184193001,24.574092003464393,0.5936543287091965,0.357205596613734,개봉역,구로구,개봉1동,37.495184521415304,126.85897405681126
3110704,2228,1291927,2285966367,False,False,False,False,False,False,False,False,7.709308333385869,-1.7370813553264457,14.071646234217669,-2.0139250445350076,21.550054690049823,-0.967598935982348,-1.5728684452812671,고척중학교,구로구,고척1동,37.499414825442194,126.86374255190971
3110706,14794,6787551,46509446122,False,False,False,False,False,False,False,False,9.60204456483431,-0.4419721082811331,15.730600904336786,-0.5707276072646056,24.5629212713392,0.5878870910094205,-0.1416042081787727,그라운드 고척,구로구,고척1동,37.501247633094906,126.86566157506486
3110707,46592,28273019,10272461345,False,False,False,False,False,False,False,False,10.74920559423812,0.3429755417640838,17.157418550989288,0.6705236506454256,23.052732495852748,-0.1917948082745774,0.2739014613783107,구로창업지원센터,구로구,신도림동,37.50981645022332,126.87946570239545
3110708,28834,9587796,844450323,False,False,False,False,False,False,False,False,10.269345206049511,0.0146299351719656,16.07600170201357,-0.2702483024247115,20.55419646950982,-1.4817416984049532,-0.5791200218858997,화원어린이공원,구로구,구로2동,37.4979152903176,126.88126769958605
3110709,57922,28543789,4028240216,False,False,False,False,False,False,False,False,10.966869821298364,0.4919128044068373,17.166949957272028,0.6788154390641203,22.116595446816977,-0.6751046594865364,0.1652078613281404,구로119안전센터,구로구,구로2동,37.493930602690725,126.88156444483255
3110710,120208,61159781,56863499138,True,False,True,True,True,False,True,False,11.696987173488225,0.991497331050419,17.929000374597592,1.3417565242934877,24.76391948082907,0.691658664650781,1.0083041733315623,남구로역 3번,구로구,구로2동,37.48688869512385,126.88394450958093
3110711,85788,33888921,14667733561,True,False,True,False,False,False,True,False,11.359646072128868,0.7606708838572925,17.33859873428417,0.8281402395282182,23.408915922414565,-0.0079040424160206,0.5269690269898301,구로초등학교,구로구,구로2동,37.496626898096004,126.88408999912936
3110712,114066,54908015,26539469775,True,False,True,True,False,False,True,False,11.64454127403553,0.9556111001946744,17.821169906750164,1.2479500703498707,24.001898887353992,0.2982418459998854,0.8339343388481435,남구로역 5번,구로구,구로4동,37.48745055455504,126.88657027052989
3110713,155892,70736843,51906715713,True,True,True,True,True,False,True,True,11.956925153460514,1.169360509197946,18.074477126666643,1.4683131322286522,24.67271401593406,0.644571008293701,1.0940815499067664,구로보건소,구로구,구로5동,37.50126447325538,126.88723891096777
3110714,91286,35861878,77190014798,True,False,True,False,True,False,True,False,11.421763668712217,0.8031749963705075,17.395185422983804,0.8773674821924604,25.06953594362988,0.8494426636029886,0.8433283807219855,구로4동주민센터,구로구,구로4동,37.49132874830654,126.88919486835012
3110715,19796,7838129,3599410584,False,False,False,False,False,False,False,False,9.893285690051531,-0.2426896788957899,15.874510843467911,-0.445534038632096,22.00403594261496,-0.7332170024222239,-0.4738135733167032,구로구민회관,구로구,구로5동,37.49725347989537,126.88847889943257
3110716,17846,9201901,21672473101,False,False,False,False,False,False,False,False,9.789590705856016,-0.3136432173088298,16.034920759782114,-0.30598641607964,23.79930877159429,0.1936484012626146,-0.1419937440419517,구로나눔길,구로구,구로2동,37.49391340244653,126.88879417987964
3110717,159634,80907470,48739635152,True,True,True,True,False,False,True,True,11.980645238201117,1.185591033334287,18.208816726343343,1.5851810427686217,24.60975839953893,0.6120682143660074,1.1276134301563052,남구로역 2번,구로구,가리봉동,37.48428323638429,126.88901197135519
3110718,60506,23925634,68985080569,False,False,False,False,True,False,False,False,11.010514339805257,0.5217766695148991,16.990461036225895,0.5252799849928478,24.957156094540785,0.7914230732038937,0.6128265759038802,한국SGI본부,구로구,구로5동,37.50346206702515,126.89080494191681
3110719,11110,7002383,729222589,False,False,False,False,False,False,False,False,9.315690887584008,-0.6379102898250508,15.761761220466871,-0.5436198814216514,20.407489579444174,-1.5574836907579177,-0.9130046206682064,영서중학교,구로구,구로3동,37.48867969533183,126.89263970623946
3110720,53610,23499987,26803700895,False,False,False,False,False,False,False,False,10.88950954988395,0.4389788555564631,16.97251046847596,0.5096639987089099,24.01180580806357,0.3033566017710056,0.4173331520121262,대림역 2번,구로구,구로4동,37.49294311999772,126.89308142686038
3110721,56656,25041409,3214732483,False,False,False,False,False,False,False,False,10.944770824577168,0.4767915135853779,17.036041412514983,0.5649323537013364,21.89100998246478,-0.7915701677408461,0.0833845665152894,가리봉파출소,구로구,가리봉동,37.479549897750175,126.89297663754608
3110722,87238,8311272,13446569750,True,False,False,False,False,False,False,False,11.37640675761805,0.7721394225808556,15.933123344028406,-0.3945444533682372,23.321989873366395,-0.0527823173173157,0.1082708839651008,G타워,구로구,구로3동,37.48022864824857,126.8971767809939
3110723,17802,7681579,8921834533,False,False,False,False,False,False,False,False,9.787122261404862,-0.3153322562680831,15.85433581313118,-0.4630851824959208,22.911767427638768,-0.2645724066131502,-0.3476632817923847,가산디지털단지역 1번 출입구,금천구,가산동,37.483214368878535,126.8835904224476
3110724,65718,13549886,4575285827,False,False,False,False,False,False,False,False,11.093143355967271,0.5783157694315252,16.421888765771815,0.030654026609414,22.24393500978792,-0.6093616517759936,-0.0001306185783514,금천구립가산도서관,금천구,가산동,37.47307288224563,126.89060783674876
3110725,38954,5786236,34298063290,False,False,False,False,False,False,False,False,10.570162412764958,0.2204648209919377,15.570992724619542,-0.7095777639833427,24.258354725704923,0.4306451444309149,-0.01948926618683,가산동주민센터,금천구,가산동,37.47776003993028,126.8904625654236
3110726,37950,9055195,4339716041,False,False,False,False,False,False,False,False,10.544051132937742,0.2025981159569017,16.018849294565115,-0.3199676886436989,22.191074754807612,-0.6366524015608399,-0.2513406580825457,금천철쭉어린이공원(금하마을),금천구,독산1동,37.453295883712286,126.89068136744504
3110727,40820,8448269,2986230569,False,False,False,False,False,False,False,False,10.616951933858967,0.2524806615654021,15.949472244644737,-0.38032182758065,21.817277750095055,-0.8296367246545396,-0.3191592968899291,독산역 1번 출입구,금천구,독산1동,37.46466134360485,126.89133481904044
3110728,35030,5588902,9820774395,False,False,False,False,False,False,False,False,10.463988662743825,0.1478151811947334,15.536293582581456,-0.7397640697135961,23.00776581526671,-0.2150102549080799,-0.2689863811423141,두산초등학교,금천구,독산1동,37.46734036430793,126.89180218995557
3110729,64756,15617258,21097186216,False,False,False,False,False,False,False,False,11.078397081826632,0.5682255964419203,16.563887206823722,0.1541846992153085,23.77240551389136,0.1797587581906809,0.3007230179493033,가산동우체국,금천구,가산동,37.47802707744692,126.89325739694632
3110730,61910,13960969,43433510855,False,False,False,False,False,False,False,False,11.033453148862234,0.5374726039152059,16.45177613712527,0.0566543619536948,24.49449711964557,0.552560995745468,0.3822293205381228,서울축산농협 독산역지점(독산파출소),금천구,독산1동,37.46489989056183,126.89490926276416
3110731,22478,9073636,20192419504,False,False,False,False,False,False,False,False,10.02033681903242,-0.1557546431223284,16.02088373399765,-0.3181978405410346,23.728573098891697,0.1571289114245815,-0.1056078574129271,금천구청역 1번 출입구,금천구,시흥1동,37.455088454841665,126.89643333360526
3110732,60680,10780713,26346953278,False,False,False,False,False,False,False,False,11.013385913221205,0.5237415504226409,16.193269355018,-0.1682320271526723,23.994618480163297,0.2944831094775764,0.2166642109158483,가산초등학교(세일중학교),금천구,독산1동,37.47590211809624,126.89749438302086
3110733,8994,6789867,2403804311,False,False,False,False,False,False,False,False,9.104424146384634,-0.7824700576227286,15.730942058992452,-0.5704308218649565,21.600318449307796,-0.9416487078257496,-0.7648498624378116,금천어울림복지센터,금천구,시흥1동,37.45813840305468,126.89830028299093
3110734,6712,1009349,426332087,False,False,False,False,False,False,False,False,8.811801223938751,-0.982697985032914,13.824817117284574,-2.2286525204677754,19.870729149838684,-1.8346029476405552,-1.6819844843804148,금천파출소,금천구,시흥1동,37.45366574096525,126.89898246577087
3110735,117744,27856418,22621766745,True,False,False,False,False,False,False,False,11.676276548132082,0.9773260366221914,17.142573982519718,0.6576097093795499,23.842178410066182,0.2157811847185234,0.6169056435734216,말미고개,금천구,독산2동,37.46270653042549,126.89915312476332
3110736,105030,19637073,25458969789,True,False,False,False,False,False,False,False,11.562010823660708,0.8991394441512698,16.79292986812166,0.3534389571915334,23.960333965392103,0.2767826629991389,0.509787021447314,독산119안전센터,금천구,독산4동,37.46874506660875,126.90068871337684
3110737,57662,29025040,6388912743,False,False,False,False,False,False,False,False,10.96237099897524,0.4888344745821728,17.183669498122597,0.6933605010495376,22.577829941250005,-0.436978014346427,0.2484056537617611,금천세무서,금천구,독산3동,37.477638382566965,126.90131042185543
3110738,75712,19483164,44941698712,True,False,False,False,False,False,False,False,11.234705155196735,0.6751797656737006,16.785061317313787,0.3465937596912662,24.52863190256642,0.5701841385017793,0.5306525546222488,문성초등학교,금천구,독산3동,37.473312223212595,126.90160067735252
3110739,6698,714891,550160658,False,False,False,False,False,False,False,False,8.809713540508268,-0.9841264873623976,13.479886761316054,-2.528722567429813,20.125720900808496,-1.7029555298309145,-1.7386015282077083,시흥3동 우편취급국,금천구,시흥3동,37.44114723146358,126.90283941195239
3110740,117264,37031690,12059635838,True,False,True,False,False,False,True,False,11.672191609895677,0.9745309079636524,17.42728461752363,0.9052919795477696,23.213129832018407,-0.1089846975574907,0.5902793966513104,금천해태공원,금천구,시흥1동,37.45862585482374,126.90152942708502
3110741,81764,12123752,23854525624,True,False,False,False,False,False,False,False,11.311604558166492,0.7277983641998039,16.31067714413805,-0.0660938413266093,23.895239789948572,0.2431757714859973,0.3016267647863973,독산2동주민센터,금천구,독산2동,37.463837031189705,126.90170438643909
3110742,4622,1977022,11301781449,False,False,False,False,False,False,False,False,8.438799123988225,-1.237925554932373,14.49710273587365,-1.64380177117525,23.14822620068166,-0.1424932147524774,-1.0080735136200336,KT금천빌딩(금천구시설관리공단),금천구,시흥1동,37.44708107491027,126.90285808168598
3110743,95260,21961953,15638723377,True,False,False,False,False,False,False,False,11.464375771885308,0.8323324288423787,16.90482215061069,0.4507789618626132,23.47301594328447,0.0251895858953756,0.4361003255334558,시흥초등학교(시흥1동우체국),금천구,시흥1동,37.45541015956291,126.90430128225724
3110744,181642,47356585,33891079240,True,True,True,False,False,False,True,False,12.10979850126136,1.2739644593279311,17.673216459793043,1.1192388768918191,24.24641766746994,0.4244822670558558,0.9392285344252022,독산동성당,금천구,독산4동,37.47068089706675,126.9041818547716
3110745,63878,13294527,25442224730,False,False,False,False,False,False,False,False,11.064745947854508,0.5588847757051493,16.402863079960596,0.0141027479641145,23.959676021712717,0.2764429791225984,0.2831435009306207,독산동정훈단지,금천구,독산2동,37.46594657809059,126.90403240259808
3110746,37374,6904580,9640112044,False,False,False,False,False,False,False,False,10.528757310692988,0.1921332818808454,15.7476956623182,-0.5558561274382391,22.98919856842663,-0.2245961732487084,-0.196106339602034,금천금빛공원(은행나무사거리서측),금천구,시흥1동,37.45177021723572,126.90447281662287
3110747,21810,4005430,8863887412,False,False,False,False,False,False,False,False,9.990169708671852,-0.1763965598011838,15.203161748175116,-1.0295700652287694,22.90525126526869,-0.2679365779904074,-0.4913010676734535,석수역 1번 출입구,금천구,시흥3동,37.43569038485518,126.90453362940264
3110748,41920,11082196,15387362568,False,False,False,False,False,False,False,False,10.64354217367223,0.2706750961047335,16.220850504826057,-0.144237975092708,23.456812397076725,0.0168240014813866,0.047753707497804,백산초등학교,금천구,시흥5동,37.448536366267625,126.90457804629145
3110749,106228,14925436,29306109806,True,False,False,False,False,False,False,False,11.573352420193086,0.9068999584275236,16.51857749654629,0.1147677947430722,24.10106185706712,0.3494378115768831,0.4570351882491597,금산초등학교(금천고등학교),금천구,시흥3동,37.44205158553405,126.90514474471517
3110750,102182,20990057,19692753782,True,False,False,False,False,False,False,False,11.534520602406818,0.8803291951806622,16.859559455013578,0.411402957523077,23.70351657675083,0.1441927029919959,0.478641618565245,시흥4동주민센터(서울신흥초등학교),금천구,시흥4동,37.45773674898358,126.90659334437342
3110751,122782,27030279,5564623828,True,True,False,False,False,False,False,False,11.71817384862988,1.0059943636713389,17.112468277059502,0.6314194356186154,22.43969522352219,-0.5082943562655957,0.3763731476747861,난곡중학교,금천구,독산3동,37.478098058166566,126.90692234969721
3110752,140122,22015426,35304459145,True,True,False,False,False,False,False,False,11.85027588730204,1.0963854963580764,16.90725399285035,0.4528945280991939,24.287275114324213,0.4455761940405617,0.6649520728326107,한울중학교,금천구,시흥4동,37.4620578647089,126.90697646042898
3110753,154250,26627040,42708627685,True,True,False,False,False,False,False,False,11.946336424728791,1.162115146496555,17.09743783633284,0.6183437959230441,24.47766679030722,0.5438718150568677,0.7747769191588222,시흥동 은행나무사거리,금천구,시흥5동,37.4488507425615,126.90844761181968
3110754,112014,31710240,22280405007,True,False,True,False,False,False,True,False,11.62638806988103,0.9431897272778554,17.272150246611794,0.7703337853516377,23.826973429937222,0.2079311410829474,0.6404848845708134,삼성산자연공원(서울금천초등학교),금천구,시흥5동,37.453236303277684,126.90927706150696
3110755,31238,6989288,18096837405,False,False,False,False,False,False,False,False,10.349422593198003,0.0694230768956145,15.759889392298298,-0.5452482668528844,23.619003031001032,0.1005599579107054,-0.1250884106821881,동일여자고등학교,금천구,시흥2동,37.450891757210464,126.91283166900372
3110756,57044,6238515,3648313010,False,False,False,False,False,False,False,False,10.95159570903047,0.4814614569291066,15.646252891549008,-0.6441056434983695,22.017530708931535,-0.7262499098289714,-0.2962980321327448,문래중학교,영등포구,양평1동,37.52231827805541,126.88396890025382
3110757,44072,5393060,55270096210,False,False,False,False,True,False,False,False,10.693602629038535,0.304929081197304,15.500623685214046,-0.7707948780868272,24.735497843535494,0.6769851109166273,0.0703731046757013,양평역 2번,영등포구,양평1동,37.52482974185618,126.88411789053515
3110758,30770,7994405,3136923371,False,False,False,False,False,False,False,False,10.33432796697552,0.0590945431693527,15.894252605054804,-0.4283598142590101,21.866508338696896,-0.8042199029650867,-0.3911617246849146,문래소공원,영등포구,문래동,37.52089289330319,126.88678461167584
3110759,27322,89510599,303157769752,False,False,True,True,True,True,True,True,10.215484117319336,-0.0222246422970766,18.309867611986313,1.6730896407674845,26.437519199196732,1.5557065427961754,1.0688571804221942,문래예술촌(문래창작촌),영등포구,문래동,37.514764208309366,126.89145298349636
3110760,25070,18044257,33600226480,False,False,False,False,False,False,False,False,10.129467078669546,-0.0810820046214332,16.708338075789936,0.2798488464391462,24.237798644398804,0.4200324284746412,0.2062664234307847,선유도역 6번,영등포구,양평2동,37.536368521239915,126.89240157465167
3110762,241698,43201339,97053388498,True,True,True,False,True,False,True,False,12.395448429322652,1.4694210988232832,17.58138207125179,1.0393481140016485,25.298527060933885,0.9676664460577624,1.1588118862942316,선유도역 1번,영등포구,양평2동,37.54030940071956,126.89276462702227
3110763,27166,12760317,20267043440,False,False,False,False,False,False,False,False,10.20975828042422,-0.0261425597473407,16.36185075720047,-0.0215756706027222,23.73226192791643,0.1590333840751681,0.0371050512417017,영등포구청역 2번,영등포구,당산1동,37.52639371368714,126.89457287181116
3110764,3022,1328786,2430494488,False,False,False,False,False,False,False,False,8.014004994779459,-1.5285919434591155,14.099777053970271,-1.9894528104791132,21.61136056701253,-0.935947871318492,-1.4846642084189068,문래역 3번,영등포구,당산1동,37.52091718600887,126.89471543996271
3110765,2656,7596114,5066748869,False,False,False,False,False,False,False,False,7.884952945759814,-1.6168961135058757,15.843147490346842,-0.4728183952596846,22.345965200341023,-0.5566853943133291,-0.8821333010262964,문래동사거리,영등포구,문래동,37.511428473492465,126.89550638932838
3110766,53100,29540422,15021786423,False,False,True,False,False,False,False,False,10.879951039444416,0.4324384221603387,17.201270154531674,0.7086720841092676,23.432767412561564,0.0044100307915329,0.3818401790203797,대림역 5번,영등포구,대림3동,37.496179101204866,126.89645165836747
3110767,18342,6004163,626646096,False,False,False,False,False,False,False,False,9.817003309314352,-0.294886078498575,15.607963786485689,-0.6774150155373241,20.25589250064527,-1.6357503950550445,-0.8693504963636478,도림동주민센터,영등포구,도림동,37.51013706276863,126.89616008074405
3110768,28982,5800147,975388597,False,False,False,False,False,False,False,False,10.27446473018562,0.0181329816815514,15.573393992432468,-0.7074887957817182,20.698346511608648,-1.407319758294002,-0.6988918574647229,도림2동유수지내체육시설,영등포구,도림동,37.50750860978242,126.8971559462674
3110769,16010,12754238,6337403071,False,False,False,False,False,False,False,False,9.681031265002057,-0.3879252717060452,16.361374244900844,-0.0219902095542904,22.56973491138778,-0.4411573251453088,-0.2836909354685482,대림차이나타운(대림역 12번),영등포구,대림2동,37.49090472742016,126.8971269649588
3110770,41184,22617421,8789157085,False,False,False,False,False,False,False,False,10.62582939137535,0.2585550828866023,16.934231052219072,0.4763630553876673,22.896784649392295,-0.2723077316197861,0.1542034688848278,영등포구청역 6번,영등포구,당산1동,37.522893270507566,126.8977129645612
3110771,14726,9217926,172816704,False,False,False,False,False,False,False,False,9.597437822726162,-0.4451242824741795,16.036660732942885,-0.3044727371034912,18.967742082115453,-2.3007980905388696,-1.016798370038847,대림역 11번,영등포구,대림2동,37.49240990527057,126.89885877214029
3110772,27258,8757934,60608994674,False,False,False,False,True,False,False,False,10.21313902079189,-0.023829280147531,15.985470704530144,-0.3490051882606779,24.827709145987683,0.7245920621788708,0.1172525312568872,신우어린이공원,영등포구,대림3동,37.503093801272556,126.89878713357514
3110773,3180,2157498,254716594,False,False,False,False,False,False,False,False,8.064950891749143,-1.4937320928533266,14.584460238440192,-1.5678056477722375,19.355662092911597,-2.100522326543483,-1.7206866890563493,당산역 13번,영등포구,양평2동,37.53644313357849,126.89921761475847
3110774,28744,13131076,7810327438,False,False,False,False,False,False,False,False,10.266219118057393,0.0124909020629643,16.390492268809936,0.0033408367008568,22.778712725527345,-0.3332660325590089,-0.1058114312650626,당산반도유보라팰리스아파트,영등포구,당산2동,37.52837171161235,126.89978325123214
3110775,16692,5624744,7876152729,False,False,False,False,False,False,False,False,9.722744748855389,-0.3593827216310218,15.542686171693838,-0.7342028760350191,22.787105389358533,-0.3289330589717533,-0.4741728855459313,대동초등학교,영등포구,대림2동,37.491882436364904,126.90121544699944
3110776,73532,21413168,59505603987,False,False,False,False,True,False,False,False,11.205489564031586,0.6551889282568436,16.87951666455902,0.4287646095258905,24.809336329735167,0.7151065246729104,0.5996866874852148,도신초등학교,영등포구,대림3동,37.499333573248784,126.9008311334934
3110777,2890,7305975,432761267,False,False,False,False,False,False,False,False,7.969357742016346,-1.5591419318557698,15.804203201360712,-0.5066977405326119,19.885696789809856,-1.826875438239114,-1.2975717035424987,구로세무서,영등포구,문래동,37.51406535842943,126.90148066109187
3110778,90472,32930585,41354939824,True,False,True,False,False,False,True,False,11.412806742633592,0.7970461984974679,17.309912449517626,0.8031847820913303,24.44545771500519,0.52724287871904,0.7091579531026128,구로디지털단지역 4번,영등포구,대림2동,37.48862003161823,126.90245684312849
3110779,6554,4119988,463705920,False,False,False,False,False,False,False,False,8.7879833961978,-0.9989953900486312,15.231361051419231,-1.0050382543795928,19.95476111831187,-1.7912188317980566,-1.2650841587420931,대림갑을명가아파트,영등포구,대림1동,37.49624881027742,126.90292445608722
3110780,72834,9123459,11338654189,False,False,False,False,False,False,False,False,11.195951887883048,0.6486627507736545,16.026359676066768,-0.3134340783339423,23.1514834500727,-0.140811558503357,0.0648057046454517,신길대성유니드아파트,영등포구,신길5동,37.50210681090954,126.90314207178848
3110781,74088,31037858,7116615259,False,False,True,False,False,False,False,False,11.213022352221492,0.6603432564081649,17.25071827538491,0.7516891734719936,22.685698064507644,-0.3812877426539854,0.3435815624087244,대림한신아파트,영등포구,대림1동,37.49435544025048,126.90355650527
3110782,16084,6406607,5412197924,False,False,False,False,False,False,False,False,9.685642439673126,-0.3847700645213255,15.672840515668392,-0.6209759030157983,22.411921118093993,-0.5226336015458389,-0.5094598563609876,영등포시장역 4번,영등포구,영등포동,37.52208943450741,126.90373896017263
3110783,16668,8887982,8252602193,False,False,False,False,False,False,False,False,9.721305985943088,-0.3603671985597487,16.000210697608505,-0.3361822217147944,22.83379440501392,-0.3048284033202336,-0.3337926078649256,영등포시장역 1번,영등포구,영등포동,37.52478115539327,126.90414590231963
3110784,22172,4544203,1035220103,False,False,False,False,False,False,False,False,10.006630611452996,-0.1651331481052711,15.3293631327416,-0.9197819449944488,20.75787990192419,-1.376583794959162,-0.8204996293529606,신대림초등학교,영등포구,대림1동,37.49189504528848,126.90393149970572
3110785,75354,29510261,14457570249,True,False,True,False,False,False,True,False,11.229965558853776,0.6719366856559796,17.200248625226035,0.7077834109571018,23.39448400705453,-0.0153549673340617,0.4547883764263399,영등포푸르지오아파트,영등포구,도림동,37.509173689967156,126.9040831408942
3110786,47616,11335890,3350957438,False,False,False,False,False,False,False,False,10.770945119316323,0.357850863262849,16.24348444492181,-0.1245477177698996,21.932511944636147,-0.7701434896890502,-0.1789467813987002,당산역 8번,영등포구,당산2동,37.534018147151876,126.90477944067693
3110787,70492,43318826,24822988687,False,False,True,False,False,False,False,False,11.163268693090563,0.6262991973659311,17.584097902168132,1.041710734445184,23.93503602397806,0.2637218143623041,0.6439105820578065,신길3동주민센터,영등포구,신길3동,37.506743721999904,126.90568810319044
3110788,6220,2216971,96912404912,False,False,False,False,True,False,False,False,8.73568594451502,-1.034780045166393,14.611652858838946,-1.5441495944881956,25.297073365327588,0.966915930513152,-0.5373379030471456,영등포시장역 3번,영등포구,영등포동,37.52233377818783,126.90612704392392
3110789,37202,14489128,69750617302,False,False,False,False,True,False,False,False,10.52414468217088,0.1889770798951127,16.48890920206918,0.0889580439832927,24.968192107830944,0.7971207581173728,0.3583519606652594,대림성모병원,영등포구,대림1동,37.490682261308535,126.90629750970764
3110790,72086,19398631,13563758621,False,False,False,False,False,False,False,False,11.185629001884354,0.6415992915916683,16.780713106083308,0.3428110600084071,23.33066726556341,-0.048302343860475,0.3120360025798668,대림1동주민센터,영등포구,신길5동,37.497619808845876,126.9064746346624
3110791,4928,2592171,7586007732,False,False,False,False,False,False,False,False,8.502891406705377,-1.1940702587574257,14.768006692277398,-1.4081305363486656,22.7495712995904,-0.3483111995547991,-0.9835039982202968,신풍역 3번,영등포구,신길5동,37.49981696988456,126.90725867604574
3110792,85958,55154537,22321527909,True,False,True,True,False,False,True,False,11.361625717370956,0.7620254608006088,17.82564958495674,1.2518471389220105,23.828817426865704,0.2088831618175801,0.7409185871800664,영등포역 2번,영등포구,도림동,37.511885197463855,126.90760967692573
3110793,66,776854,1709533709,False,False,False,False,False,False,False,False,4.204692619390966,-4.135122954108378,13.563008996748389,-2.4564108886860425,21.259486486065352,-1.1176138035482786,-2.569715882114233,대림썬프라자,영등포구,대림1동,37.49602007270688,126.90772767452282
3110794,74732,20834845,10661681099,True,False,False,False,False,False,False,False,11.22167704063884,0.6662652474459894,16.85213743140269,0.4049462136182982,23.08992194493906,-0.1725945991566134,0.2995389539692247,영동초등학교,영등포구,당산2동,37.52769746967762,126.90829651580574
3110795,42484,28917261,945719178,False,False,False,False,False,False,False,False,10.65690635143764,0.2798195663777495,17.17994927580746,0.6901241164707486,20.667456231995818,-1.4232678253627629,-0.1511080475047549,도림초등학교,영등포구,신길3동,37.50888400718792,126.90915999289042
3110796,26730,2847492,3939008366,False,False,False,False,False,False,False,False,10.193579219581707,-0.0372131204295397,14.8619495160037,-1.3264055532049062,22.094194845076107,-0.6866696664538275,-0.6834294466960912,한림대학교한강성심병원,영등포구,영등포동,37.52370710741987,126.90894913644578
3110797,4776,7006578,6572729278,False,False,False,False,False,False,False,False,8.471568013389962,-1.215503364785404,15.76236012277326,-0.5430988700345878,22.60619499855476,-0.4223336717902812,-0.7269786355367577,KT대방빌딩,영등포구,신길6동,37.49592858513845,126.9089968882617
3110798,12638,3678855,1819585799,False,False,False,False,False,False,False,False,9.444542550647126,-0.549743234343418,15.118112392249936,-1.1035582306220442,21.321874729716725,-1.0854039334362278,-0.91290179946723,신풍역 2번,영등포구,신길6동,37.49861308972754,126.90916277740571
