상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,resident_pop_2024_high50,floating_pop_2024_high25,floating_pop_2024_high10,floating_pop_2024_high50,estimated_sales_2024_high25,estimated_sales_2024_high10,estimated_sales_2024_high50,is_active_25,is_active_10,is_active_50,상권_코드_명
3110824,13208,6371932,30121154890,False,False,False,False,False,False,False,False,True,False,False,False,대방역 3번
3110825,196336,52201397,5925319534,True,True,True,True,True,True,False,False,False,True,True,False,신대방삼거리역 1번
3110826,94802,18788119,29741796215,True,False,True,False,False,True,False,False,True,False,False,True,장승배기역 4번
3110827,52506,14728970,19622818859,False,False,True,False,False,False,False,False,True,False,False,False,NH농협은행 상도동지점
3110828,150724,44274325,14900421095,True,True,True,True,False,True,False,False,False,True,False,False,노량진역 6번
3110829,58502,21486039,641367110,False,False,True,False,False,True,False,False,False,False,False,False,장승배기역 5번
3110830,90980,18428899,6970784042,True,False,True,False,False,True,False,False,False,False,False,False,상도초등학교
3110831,58578,13733706,8576186933,False,False,True,False,False,False,False,False,False,False,False,False,상도4동주민센터
3110832,71568,14762067,6508167137,False,False,True,False,False,False,False,False,False,False,False,False,노량진초등학교
3110833,49600,13569849,5856507269,False,False,True,False,False,False,False,False,False,False,False,False,상도역 2번
3110834,25820,4049876,544084707,False,False,False,False,False,False,False,False,False,False,False,False,동작구자원봉사센터
3110835,26130,4488375,4896683204,False,False,False,False,False,False,False,False,False,False,False,False,상도역 1번
3110836,199572,45248948,101945580484,True,True,True,True,False,True,True,False,True,True,False,True,상도역 5번
3110837,92608,45174688,47016631488,True,False,True,True,False,True,False,False,True,True,False,True,숭실대입구역 1번
3110838,2348,3418827,3734268408,False,False,False,False,False,False,False,False,False,False,False,False,상도1동주민센터앞
3110839,43326,19690211,23857526804,False,False,True,False,False,True,False,False,True,False,False,True,숭실대입구역 4번
3110840,49518,26253315,49185732538,False,False,True,False,False,True,False,False,True,False,False,True,중앙대학교
3110842,11542,4916514,23310137958,False,False,False,False,False,False,False,False,True,False,False,False,흑리단길
3110843,36922,13606674,4581475631,False,False,False,False,False,False,False,False,False,False,False,False,사당5동주민센터
3110845,36070,10764042,1075624944,False,False,False,False,False,False,False,False,False,False,False,False,사당종합체육관
3110846,195096,71840440,41426561178,True,True,True,True,True,True,False,False,True,True,True,True,남성역 1번
3110847,98896,20139551,5570273799,True,False,True,False,False,True,False,False,False,False,False,False,예술인마을
3110848,106090,34800821,12736972391,True,False,True,True,False,True,False,False,False,True,False,False,양지어린이공원
3110849,72606,44643477,7004932342,False,False,True,True,False,True,False,False,False,False,False,False,이수역 10번
3110850,180802,67412433,77971043485,True,True,True,True,True,True,True,False,True,True,True,True,사당역 10번
3110851,86964,28028314,2582189428,True,False,True,False,False,True,False,False,False,False,False,False,경문고등학교(동작동성당)
3110852,40788,16172477,12382006082,False,False,True,False,False,True,False,False,False,False,False,False,이수역 9번
3110853,51050,39108803,12737231693,False,False,True,True,False,True,False,False,False,False,False,False,KT구로지사
3110854,47674,8891005,3674185636,False,False,True,False,False,False,False,False,False,False,False,False,조원동주민센터
3110855,100266,36296754,51129701107,True,False,True,True,False,True,False,False,True,True,False,True,신대방역 2번
3110856,91982,22575825,36887223272,True,False,True,False,False,True,False,False,True,False,False,True,미성초등학교
3110857,107932,28862130,10215351037,True,False,True,False,False,True,False,False,False,False,False,False,미성동주민센터
3110858,18382,12964766,8355533872,False,False,False,False,False,False,False,False,False,False,False,False,신대방역 1번
3110859,64076,12290077,4780481228,False,False,True,False,False,False,False,False,False,False,False,False,난향초등학교
3110860,52306,11984512,9549002458,False,False,True,False,False,False,False,False,False,False,False,False,호림박물관(성보고등학교)
3110861,156756,48641494,69248897062,True,True,True,True,True,True,True,False,True,True,True,True,관악구신사동주민센터
3110862,51664,16076324,9176110942,False,False,True,False,False,True,False,False,False,False,False,False,난곡초등학교(난곡동벽화마을)
3110863,88110,25128839,19871617034,True,False,True,False,False,True,False,False,True,False,False,True,난우초등학교
3110864,110504,40609657,8587073101,True,False,True,True,False,True,False,False,False,True,False,False,신림우방아파트
3110865,193748,56005113,72089564582,True,True,True,True,True,True,True,False,True,True,True,True,남강고등학교(남강중학교)
3110866,107608,28279485,8785505305,True,False,True,False,False,True,False,False,False,False,False,False,난우중학교
3110867,77722,30105471,7640920732,True,False,True,True,False,True,False,False,False,True,False,False,국제신학대학원대학교(남서울중학교)
3110868,67596,22646961,6098469275,False,False,True,False,False,True,False,False,False,False,False,False,남부초등학교
3110869,244902,105099339,45310688385,True,True,True,True,True,True,False,False,True,True,True,True,"신림역 5번(신림동주민센터, 신림동별빛거리)"
3110870,45558,9951898,125995119,False,False,True,False,False,False,False,False,False,False,False,False,신림주공2단지(광신고등학교)
3110871,48312,18626947,25104914115,False,False,True,False,False,True,False,False,True,False,False,True,신원동주민센터
3110872,58130,20453543,2040720342,False,False,True,False,False,True,False,False,False,False,False,False,신림초등학교
3110873,103214,21875796,29979761264,True,False,True,False,False,True,False,False,True,False,False,True,당곡중학교
3110874,62286,50277198,941477389,False,False,True,True,True,True,False,False,False,False,False,False,원신초등학교(구세군관악영문교회)
3110875,68044,4626193,3580197392,False,False,True,False,False,False,False,False,False,False,False,False,보라매동주민센터(당곡고등학교)
3110876,59494,12923620,3113248809,False,False,True,False,False,False,False,False,False,False,False,False,서원동주민센터(신관중학교)
3110877,77936,31804966,39231151570,True,False,True,True,False,True,False,False,True,True,False,True,신림역 8번
3110878,39792,16212990,1698414424,False,False,True,False,False,True,False,False,False,False,False,False,미림여고
3110879,34604,8423400,5705811618,False,False,False,False,False,False,False,False,False,False,False,False,신림현대아파트
3110880,31468,11892004,11086322078,False,False,False,False,False,False,False,False,False,False,False,False,신림역 1번
3110881,223788,106110084,53358509035,True,True,True,True,True,True,True,False,True,True,True,True,구립대학경로당(관악산샘말공원)
3110882,114044,41659795,19577141712,True,False,True,True,False,True,False,False,True,True,False,True,신성초등학교
3110883,102550,32452909,31076228866,True,False,True,True,False,True,False,False,True,True,False,True,은천초등학교(은천교앞)
3110884,27974,19407720,10389245147,False,False,False,False,False,True,False,False,False,False,False,False,봉천역 4번(봉천110안전센터)
3110885,147800,37876954,14970076655,True,True,True,True,False,True,False,False,False,True,False,False,영락고등학교
3110886,76452,28345235,7058041532,True,False,True,False,False,True,False,False,False,False,False,False,관악해태어린이공원
3110887,41674,12823098,81880115,False,False,True,False,False,False,False,False,False,False,False,False,서울산업정보학교(서울삼성초등학교)
3110888,29680,18930318,8792541887,False,False,False,False,False,True,False,False,False,False,False,False,청룡동주민센터
3110889,50732,11330987,1175950447,False,False,True,False,False,False,False,False,False,False,False,False,봉천역 6번
3110890,70186,19498241,4914568848,False,False,True,False,False,True,False,False,False,False,False,False,봉천역 1번(관악초등학교)
3110891,17640,5277612,5333621257,False,False,False,False,False,False,False,False,False,False,False,False,구암초등학교
3110892,258636,118059948,73395076849,True,True,True,True,True,True,True,False,True,True,True,True,관악구 중앙길
3110893,6224,2131606,2464971031,False,False,False,False,False,False,False,False,False,False,False,False,관악소방서(문영여고)
3110895,190738,93750075,84997579544,True,True,True,True,True,True,True,False,True,True,True,True,샤로수길
3110896,5286,4743595,8502604097,False,False,False,False,False,False,False,False,False,False,False,False,관악우성아파트
3110897,116788,42504042,8033315878,True,False,True,True,False,True,False,False,False,True,False,False,서울대입구역 8번
3110898,53880,13569396,112519785,False,False,True,False,False,False,False,False,False,False,False,False,청림동주민센터(상도중학교)
3110899,68716,21250899,594477378,False,False,True,False,False,True,False,False,False,False,False,False,낙성대역 5번(관악중학교)
3110900,140146,41457791,16383821319,True,True,True,True,False,True,False,False,False,True,False,False,낙성대역 1번(관악구민 종합체육센터)
3110901,108072,30618268,6917756900,True,False,True,True,False,True,False,False,False,True,False,False,인헌고등학교(인헌중학교)
3110902,211356,68670342,61913942998,True,True,True,True,True,True,True,False,True,True,True,True,사당역 4번
3110903,90494,22858492,28092538565,True,False,True,False,False,True,False,False,True,False,False,True,방배아이파크아파트
3110904,21610,7298580,14162452347,False,False,False,False,False,False,False,False,False,False,False,False,이수역 5번
3110905,83994,13690600,5374735912,True,False,True,False,False,False,False,False,False,False,False,False,방배노인종합복지관(이수중학교)
3110906,26352,10456404,975218087,False,False,False,False,False,False,False,False,False,False,False,False,서문여고
3110907,76756,23035981,11771945815,True,False,True,False,False,True,False,False,False,False,False,False,방배초등학교
3110908,3690,1603469,5756716372,False,False,False,False,False,False,False,False,False,False,False,False,구반포역
3110909,16818,1679840,200483141,False,False,False,False,False,False,False,False,False,False,False,False,남태령역(서울전자고등학교)
3110910,51620,9412224,2900607113,False,False,True,False,False,False,False,False,False,False,False,False,내방역 5번
3110912,6998,4609709,36189308366,False,False,False,False,False,False,False,False,True,False,False,False,방배동사이길
3110913,72752,25548692,72765382907,False,False,True,False,False,True,True,False,True,False,False,True,방현초등학교(방배119안전센터)
3110915,33420,5118073,7102558989,False,False,False,False,False,False,False,False,False,False,False,False,서래초등학교
3110916,85868,17404673,9252526658,True,False,True,False,False,True,False,False,False,False,False,False,내방역 4번
3110917,19550,2903846,14510787066,False,False,False,False,False,False,False,False,False,False,False,False,서초소방서
3110918,64906,26166411,5960145438,False,False,True,False,False,True,False,False,False,False,False,False,방배역 3번
3110919,65274,16578426,1357289847,False,False,True,False,False,True,False,False,False,False,False,False,내방역 8번
3110921,25038,8416010,2279420912,False,False,False,False,False,False,False,False,False,False,False,False,서울프랑스학교
3110922,58296,20188525,1426582652,False,False,True,False,False,True,False,False,False,False,False,False,내방역 1번
3110923,10288,1500149,167457004,False,False,False,False,False,False,False,False,False,False,False,False,방배역 1번
3110924,53256,13358372,4767853314,False,False,True,False,False,False,False,False,False,False,False,False,반포4동주민센터(몽마르뜨공원)
3110925,67152,14596445,9237078928,False,False,True,False,False,False,False,False,False,False,False,False,서초중학교
3110926,80912,23981255,4137923922,True,False,True,False,False,True,False,False,False,False,False,False,신중초등학교
3110927,9070,4517930,15800318023,False,False,False,False,False,False,False,False,False,False,False,False,잠원역
3110929,95548,34108733,4989233779,True,False,True,True,False,True,False,False,False,True,False,False,남부터미널역 1번
3110930,42338,13614801,9757650686,False,False,True,False,False,False,False,False,False,False,False,False,서초동성당
3110931,3260,594977,3193388244,False,False,False,False,False,False,False,False,False,False,False,False,삼성전자서울R&D(서울우면초등학교)
3110932,14136,6254759,823166868,False,False,False,False,False,False,False,False,False,False,False,False,서울시인재개발원
3110933,10344,2363794,20979065599,False,False,False,False,False,False,False,False,True,False,False,False,한국상담대학원대학교
3110934,61962,10594932,12168441436,False,False,True,False,False,False,False,False,False,False,False,False,우면주공아파트
3110935,23818,13866675,279914511,False,False,False,False,False,False,False,False,False,False,False,False,한전아트센터
3110936,19202,4974719,20208917069,False,False,False,False,False,False,False,False,True,False,False,False,더케이호텔(양재리본타워2단지아파트)
3110937,9492,1763430,9308855827,False,False,False,False,False,False,False,False,False,False,False,False,방아다리근린공원(횃불트리니티신학대학원대학교)
3110938,16348,6287622,25024872610,False,False,False,False,False,False,False,False,True,False,False,False,바우뫼공원
3110939,134114,46680014,72555125392,True,True,True,True,False,True,True,False,True,True,False,True,양재역 8번(양재동우체국)
3110940,23866,9419490,687062823,False,False,False,False,False,False,False,False,False,False,False,False,양재근린공원(양재2동주민센터)
3110941,19246,4908248,1288616941,False,False,False,False,False,False,False,False,False,False,False,False,언남고등학교
3110942,187206,44037546,56905696087,True,True,True,True,False,True,True,False,True,True,False,True,염곡동 구룡사(포이동성당)
3110943,34908,12241439,26489312834,False,False,False,False,False,False,False,False,True,False,False,False,법제교육센터(버들어린이공원)
3110945,6794,858228,66869759,False,False,False,False,False,False,False,False,False,False,False,False,본마을노인복지센터(서초구립내곡도서관)
3110946,2018,31556,8495112048,False,False,False,False,False,False,False,False,False,False,False,False,청계산원터골
3110947,7722,881390,6943410679,False,False,False,False,False,False,False,False,False,False,False,False,청계산입구역 2번(내곡동주민센터)
3110948,2924,15785,34761900,False,False,False,False,False,False,False,False,False,False,False,False,헌인가구단지
3110949,12430,9076758,8421112506,False,False,False,False,False,False,False,False,False,False,False,False,한남IC
3110951,20388,14128388,2618607404,False,False,False,False,False,False,False,False,False,False,False,False,신사은행나무공원
3110952,19008,5866551,290477442,False,False,False,False,False,False,False,False,False,False,False,False,논현목련공원
3110953,20818,10765502,254743317,False,False,False,False,False,False,False,False,False,False,False,False,학동근린공원
3110954,9658,12658866,11716316370,False,False,False,False,False,False,False,False,False,False,False,False,국기원
3110955,149560,66833154,27484268410,True,True,True,True,True,True,False,False,True,True,True,True,논현초등학교
3110956,11818,10640894,858437562,False,False,False,False,False,False,False,False,False,False,False,False,언주역 8번
3110957,37824,21521031,10587866352,False,False,False,False,False,True,False,False,False,False,False,False,언북중학교
3110958,17456,16163298,870059599,False,False,False,False,False,True,False,False,False,False,False,False,역삼역 4번
3110959,7724,2873328,18471769958,False,False,False,False,False,False,False,False,True,False,False,False,신구중학교
3110960,16388,2656395,221386063,False,False,False,False,False,False,False,False,False,False,False,False,은광여고
3110961,45428,23562111,19046382604,False,False,True,False,False,True,False,False,True,False,False,True,언주역 3번
3110962,720,2615143,10144025415,False,False,False,False,False,False,False,False,False,False,False,False,도산공원북측
3110963,38170,9403286,417356815,False,False,True,False,False,False,False,False,False,False,False,False,역삼월드메르디앙아파트
3110965,49912,22146598,1848141946,False,False,True,False,False,True,False,False,False,False,False,False,언주역 6번
3110966,59886,41526481,19667119621,False,False,True,True,False,True,False,False,True,False,False,True,논현2동주민센터
3110967,27664,15597179,5896494389,False,False,False,False,False,True,False,False,False,False,False,False,역삼역 8번
3110968,11910,7566523,6031993143,False,False,False,False,False,False,False,False,False,False,False,False,강남구청역 2번
3110969,27220,18845058,3232261306,False,False,False,False,False,True,False,False,False,False,False,False,베르사이유1아파트
3110970,21116,9150653,4989098238,False,False,False,False,False,False,False,False,False,False,False,False,학동초등학교
3110971,83316,21306796,19731269373,True,False,True,False,False,True,False,False,True,False,False,True,선정릉역 4번
3110972,42680,7546710,1478311590,False,False,True,False,False,False,False,False,False,False,False,False,강남세브란스병원미래의학연구센터
3110973,50062,23396091,9074246962,False,False,True,False,False,True,False,False,False,False,False,False,강남구청역 4번
3110974,31596,10871969,495385348,False,False,False,False,False,False,False,False,False,False,False,False,언주중학교
3110975,19526,7340679,7699602307,False,False,False,False,False,False,False,False,False,False,False,False,매봉역 1번
3110976,43376,18065054,5235256250,False,False,True,False,False,True,False,False,False,False,False,False,언북초등학교
3110977,15042,3603242,2416996464,False,False,False,False,False,False,False,False,False,False,False,False,논현로18길
3110978,7656,440644,628474094,False,False,False,False,False,False,False,False,False,False,False,False,도곡2동주민센터(대치중학교)
3110979,24290,7157724,9753173077,False,False,False,False,False,False,False,False,False,False,False,False,청담초등학교
3110980,56522,12555180,1968817325,False,False,True,False,False,False,False,False,False,False,False,False,개포지구대옆
3110981,45356,11780247,19784900224,False,False,True,False,False,False,False,False,True,False,False,False,국악고교사거리
3110982,17882,9228912,3846584848,False,False,False,False,False,False,False,False,False,False,False,False,강남구보훈회관
3110983,59052,11606940,7243761006,False,False,True,False,False,False,False,False,False,False,False,False,국립국악고등학교
3110984,93774,22098608,21661831126,True,False,True,False,False,True,False,False,True,False,False,True,포이초등학교(개포목련어린이공원)
3110985,20612,7473277,748463360,False,False,False,False,False,False,False,False,False,False,False,False,청담근린공원
3110986,15710,6978960,401597924,False,False,False,False,False,False,False,False,False,False,False,False,삼성중앙역 7번
3110988,28380,4024970,3352406651,False,False,False,False,False,False,False,False,False,False,False,False,청담역 3번
3110989,33172,15940811,10477366826,False,False,False,False,False,True,False,False,False,False,False,False,대치동아우편취급국
3110990,3368,1237125,190409093,False,False,False,False,False,False,False,False,False,False,False,False,청담역 12번
3110991,7144,4976788,51143295432,False,False,False,False,False,False,False,False,True,False,False,False,삼성중앙역 5번
3110992,170758,49509143,84289689425,True,True,True,True,True,True,True,False,True,True,True,True,도곡초등학교
3110994,37504,12951961,58273700590,False,False,False,False,False,False,True,False,True,False,False,False,개포고등학교
3110995,59224,15822788,6319538693,False,False,True,False,False,True,False,False,False,False,False,False,봉은사역 4번
3110996,41312,19316911,32469058406,False,False,True,False,False,True,False,False,True,False,False,True,대치2동주민센터
3110997,157920,57440876,145613749055,True,True,True,True,True,True,True,False,True,True,True,True,대청초등학교
3110998,11500,2315841,10376485921,False,False,False,False,False,False,False,False,False,False,False,False,은곡마을(은곡마을공원)
3110999,67074,4307351,22464378901,False,False,True,False,False,False,False,False,True,False,False,False,윗방죽마을공원
3111000,9036,1520088,6806866409,False,False,False,False,False,False,False,False,False,False,False,False,대왕초등학교(세곡동사거리서남측)
3111001,32192,1631398,2058371624,False,False,False,False,False,False,False,False,False,False,False,False,아래방죽마을공원(율현초등학교)
3111003,238744,51768628,86009880198,True,True,True,True,True,True,True,False,True,True,True,True,삼전역 4번
3111004,217224,58024716,134340542411,True,True,True,True,True,True,True,False,True,True,True,True,삼전역 1번
3111005,189736,35493318,43099713889,True,True,True,True,False,True,False,False,True,True,False,True,삼전역 3번
3111006,192938,55497769,80264526766,True,True,True,True,True,True,True,False,True,True,True,True,석촌고분역 1번
3111007,182070,28682216,19960543941,True,True,True,False,False,True,False,False,True,False,False,True,석촌고분역 4번
3111008,106794,17104165,28104384697,True,False,True,False,False,True,False,False,True,False,False,True,석촌고분역 3번
3111009,24240,6133559,1949007241,False,False,False,False,False,False,False,False,False,False,False,False,송파책박물관
3111010,200462,48044974,55933786340,True,True,True,True,True,True,True,False,True,True,True,True,석촌역 7번
3111011,6846,1293024,37606120880,False,False,False,False,False,False,False,False,True,False,False,False,잠실나루역
3111012,136562,26910732,13117394959,True,True,True,False,False,True,False,False,False,False,False,False,석촌역 6번
3111013,190220,58667898,83546114034,True,True,True,True,True,True,True,False,True,True,True,True,송파나루역 1번(송리단길)
3111014,70224,16119682,37791614635,False,False,True,False,False,True,False,False,True,False,False,True,송파나루역 2번
3111015,227404,47453852,43957348061,True,True,True,True,False,True,False,False,True,True,False,True,석촌역 3번
3111016,73376,18905392,2713978004,False,False,True,False,False,True,False,False,False,False,False,False,송파역 2번
3111017,21468,5881031,822037996,False,False,False,False,False,False,False,False,False,False,False,False,송파나루역 3번
3111019,189896,37150046,17659540606,True,True,True,True,False,True,False,False,True,True,False,True,한성백제역 3번
3111020,14752,4799666,39912306327,False,False,False,False,False,False,False,False,True,False,False,False,방이동고분군(방산고등학교)
3111021,213056,62953660,147766132942,True,True,True,True,True,True,True,False,True,True,True,True,방이역 4번
3111022,60966,10986134,4094298208,False,False,True,False,False,False,False,False,False,False,False,False,석촌중학교(방이육교)
3111023,44410,20200539,24916913708,False,False,True,False,False,True,False,False,True,False,False,True,문정역 1번
3111024,33444,8956312,2689259872,False,False,False,False,False,False,False,False,False,False,False,False,경찰병원역 4번(건너말공원)
3111025,65992,20851796,4611339130,False,False,True,False,False,True,False,False,False,False,False,False,경찰병원역 3번
3111026,99294,25357084,43004428706,True,False,True,False,False,True,False,False,True,False,False,True,문정역 2번
3111027,118210,27735944,35988856763,True,False,True,False,False,True,False,False,True,False,False,True,문정초등학교
3111028,39332,19347874,31875419429,False,False,True,False,False,True,False,False,True,False,False,True,문현중학교(장지역 1번)
3111029,27506,5120563,7093018547,False,False,False,False,False,False,False,False,False,False,False,False,오금역 4번
3111030,39922,26875889,22207808877,False,False,True,False,False,True,False,False,True,False,False,True,방이역 2번
3111031,79370,21291312,18316063061,True,False,True,False,False,True,False,False,True,False,False,True,장지동주민센터(한림연예예술고교)
3111032,37840,11181871,115241387973,False,False,True,False,False,False,True,False,True,False,False,False,방이역 1번
3111033,14884,2080058,7426028990,False,False,False,False,False,False,False,False,False,False,False,False,문정동성당
3111034,106256,19598971,41169135653,True,False,True,False,False,True,False,False,True,False,False,True,오동나무공원(송파레미니스1단지)
3111035,85338,19954177,6466473746,True,False,True,False,False,True,False,False,False,False,False,False,오금공원(오주중학교)
3111036,29078,9173034,22641950497,False,False,False,False,False,False,False,False,True,False,False,False,투구봉어린이공원
3111037,11572,5660427,2516415668,False,False,False,False,False,False,False,False,False,False,False,False,Sh수협은행 오금동금융센터(아랫말어린이공원)
3111038,54116,15850342,26082937948,False,False,True,False,False,True,False,False,True,False,False,True,보인중학교
3111039,43490,24268995,16813397559,False,False,True,False,False,True,False,False,False,False,False,False,벌말어린이공원
3111040,53112,16530510,263951710,False,False,True,False,False,True,False,False,False,False,False,False,거여초등학교
3111042,122570,47325343,37139525914,True,True,True,True,False,True,False,False,True,True,False,True,거여역 1번(거여공원)
3111043,65308,16670200,3584419194,False,False,True,False,False,True,False,False,False,False,False,False,마천공원
3111044,109164,36845983,68080169613,True,False,True,True,False,True,True,False,True,True,False,True,남천초등학교
3111045,47788,7166608,126302334,False,False,True,False,False,False,False,False,False,False,False,False,개미어린이공원
3111046,195206,51615892,171508268588,True,True,True,True,True,True,True,True,True,True,True,True,마천역(마천초등학교)
3111047,55064,9126397,9566698916,False,False,True,False,False,False,False,False,False,False,False,False,마천1치안센터
3111048,51416,38568427,7028216959,False,False,True,True,False,True,False,False,False,False,False,False,천호역 1번(천호문구완구거리)
3111049,85986,32642039,18996820754,True,False,True,True,False,True,False,False,True,True,False,True,천호지구대(천호동자전거거리)
3111050,22374,9536822,1500011120,False,False,False,False,False,False,False,False,False,False,False,False,강동구청(강동구청역 2번)
3111051,150586,73605745,40250868223,True,True,True,True,True,True,False,False,True,True,True,True,천호역 6번
3111052,120792,31373230,30358193159,True,True,True,True,False,True,False,False,True,True,False,True,암사역 3번(천호동자전거거리)
3111053,96930,29107799,45648299339,True,False,True,False,False,True,False,False,True,False,False,True,성내천어린이공원(하니사랑길)
3111054,9194,5260682,3208599590,False,False,False,False,False,False,False,False,False,False,False,False,암사역 4번(삼성광나루아파트)
3111055,2166,794712,1063355701,False,False,False,False,False,False,False,False,False,False,False,False,선사초등학교
3111056,19272,8390690,4562311186,False,False,False,False,False,False,False,False,False,False,False,False,천호태영아파트
3111057,91476,23255412,114311893637,True,False,True,False,False,True,True,False,True,True,False,True,천호공원(해공체육문화센터)
3111058,34596,13227510,1378044596,False,False,False,False,False,False,False,False,False,False,False,False,성내중학교
3111059,243838,85603716,83553296266,True,True,True,True,True,True,True,False,True,True,True,True,강동역 4번(강풀만화거리)
3111060,212930,82127070,61461069034,True,True,True,True,True,True,True,False,True,True,True,True,암사역 2번(서울강동초등학교)
3111061,207488,67066168,27318002916,True,True,True,True,True,True,False,False,True,True,True,True,암사역 1번
3111062,77288,20218409,29136450977,True,False,True,False,False,True,False,False,True,False,False,True,둔촌동역 3번(성내3동주민센터)
3111063,133598,38160519,9290970187,True,True,True,True,False,True,False,False,False,True,False,False,강동구립 천호도서관
3111064,59312,15048167,5299092305,False,False,True,False,False,False,False,False,False,False,False,False,둔촌동역 4번
3111065,60742,17158578,757186976,False,False,True,False,False,True,False,False,False,False,False,False,천일초등학교
3111066,120324,35690086,9818825956,True,False,True,True,False,True,False,False,False,True,False,False,암사동성당(효정하나플러스아파트)
3111067,205938,69135331,20657839012,True,True,True,True,True,True,False,False,True,True,True,True,강동구립성내도서관
3111068,7898,6358787,21276663849,False,False,False,False,False,False,False,False,True,False,False,False,강동성심병원
3111069,111802,62381010,2677542083,True,False,True,True,True,True,False,False,False,True,False,False,천호1동주민센터
3111070,58056,65231423,3147019140,False,False,True,True,True,True,False,False,False,False,False,False,천호초등학교
3111071,27272,12503097,1460445792,False,False,False,False,False,False,False,False,False,False,False,False,천동초등학교
3111072,159536,52786604,32097349701,True,True,True,True,True,True,False,False,True,True,True,True,굽은다리역 1번(십자성마을)
3111073,156352,88774294,37314399448,True,True,True,True,True,True,False,False,True,True,True,True,둔촌동역 1번(한산중학교)
3111074,50448,14879046,8300759909,False,False,True,False,False,False,False,False,False,False,False,False,명일역 1번
3111075,94982,37187069,9836618172,True,False,True,True,False,True,False,False,False,True,False,False,굽은다리역 2번
3111076,42794,11366002,16580745242,False,False,True,False,False,False,False,False,False,False,False,False,둔촌2동주민센터
3111077,252128,84121541,87631388785,True,True,True,True,True,True,True,False,True,True,True,True,길동주민센터(강동도서관)
3111078,207908,95773665,43323537783,True,True,True,True,True,True,False,False,True,True,True,True,굽은다리역 4번
3111079,45002,11097723,7282288060,False,False,True,False,False,False,False,False,False,False,False,False,둔촌고등학교(둔촌중학교)
3111080,65650,14383406,13119201290,False,False,True,False,False,False,False,False,False,False,False,False,굽은다리역 3번
3111082,24932,5032445,661253665,False,False,False,False,False,False,False,False,False,False,False,False,중앙보훈병원
3111083,71138,23548392,13638706476,False,False,True,False,False,True,False,False,False,False,False,False,GS강동자이아파트
3111084,21994,4600040,1127551792,False,False,False,False,False,False,False,False,False,False,False,False,길동신동아아파트
3111085,94844,22075220,34204997429,True,False,True,False,False,True,False,False,True,False,False,True,묘곡초등학교(고덕아이파크아파트)
3111086,53300,9717454,26566380513,False,False,True,False,False,False,False,False,True,False,False,False,한영중고
3111087,54502,6497834,10183724891,False,False,True,False,False,False,False,False,False,False,False,False,고덕중학교(고덕2동주민센터)
3111088,44906,7848581,15196846758,False,False,True,False,False,False,False,False,False,False,False,False,고덕동성당
3111089,82072,21308490,79537662874,True,False,True,False,False,True,True,False,True,True,False,True,상일여고(상일초등학교)
3111090,19512,1470236,31521356327,False,False,False,False,False,False,False,False,True,False,False,False,강일동주민센터
3120001,14794,28722833,118014351063,False,False,False,False,False,True,True,False,True,False,False,False,서대문역
3120002,35086,32981999,127692580038,False,False,False,True,False,True,True,False,True,True,False,False,서촌(경복궁역)
3120003,62698,31886980,343940481206,False,False,True,True,False,True,True,True,True,True,False,True,광화문역
3120004,9162,11145835,119157966136,False,False,False,False,False,False,True,False,True,False,False,False,종로구청
3120005,25458,8226321,90473618931,False,False,False,False,False,False,True,False,True,False,False,False,삼청동
3120006,8920,64363826,535466423711,False,False,False,True,True,True,True,True,True,True,True,False,종각역
3120007,32998,19851737,177937079422,False,False,False,False,False,True,True,True,True,False,False,False,북촌(안국역)
3120008,7910,31166446,176901265042,False,False,False,True,False,True,True,True,True,True,False,False,인사동
3120009,78562,151104088,1618181711425,True,False,True,True,True,True,True,True,True,True,True,True,종로3가역
3120010,18224,25090622,108179667312,False,False,False,False,False,True,True,False,True,False,False,False,원남동사거리
3120011,21114,15895627,80471256771,False,False,False,False,False,True,True,False,True,False,False,False,종로4가
3120012,42832,89344700,293474490634,False,False,True,True,True,True,True,True,True,True,True,True,대학로(혜화역)
3120013,17528,22882602,39735173093,False,False,False,False,False,True,False,False,True,False,False,False,이화사거리
3120014,20278,25793591,318885198652,False,False,False,False,False,True,True,True,True,False,False,False,종로5가역
3120015,3434,13596339,29202523153,False,False,False,False,False,False,False,False,True,False,False,False,종로6가
3120016,13160,27474785,50534769373,False,False,False,False,False,True,False,False,True,False,False,False,동대문역
3120017,23298,19589207,113299377351,False,False,False,False,False,True,True,False,True,False,False,False,동묘앞역(동묘)
3120018,40080,11405817,115961457087,False,False,True,False,False,False,True,False,True,False,False,False,중림동
3120019,8102,9895780,18560749863,False,False,False,False,False,False,False,False,True,False,False,False,경찰청앞교차로
3120020,238,1608821,81218372495,False,False,False,False,False,False,True,False,True,False,False,False,시청역_1번
3120021,460,11847753,164935411889,False,False,False,False,False,False,True,True,True,False,False,False,시청역_8번
3120022,5226,26961474,316740590375,False,False,False,False,False,True,True,True,True,False,False,False,북창동(시청역_6번)
3120023,368,13094279,212606186051,False,False,False,False,False,False,True,True,True,False,False,False,서울시청
3120024,34484,18082081,55014036073,False,False,False,False,False,True,True,False,True,False,False,False,회현역
3120025,5,2766230,136274625897,False,False,False,False,False,False,True,False,True,False,False,False,롯데백화점(시청광장 지하쇼핑센터)
